PrimaryKey;Id;Name;Latitude;Longitude;Altitude;Roll;Pitch;Yaw;RxTxType;AntennaType;CenterFrequency_Hz;Bandwith_Hz;Gain_dB;SignalToNoiseRatio_dB;XPos;YPos;ZPos;StartTime;Remark
afd40f19-62dc-497c-901f-9558d45963af;-598;RFDevice #749;49,7829774162298;6,63867006987751;0;0;0;0;IdealSDR;Unknown;88;41;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
897be11a-6c5a-48c8-9c34-29c9f5e3f054;-40;RFDevice #750;49,7677474528977;6,61947939056427;0;0;0;0;HackRF;OmniDirectional;88;61;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
bc6d86ea-6a53-4dbf-a230-673cfa4f7a31;100;RFDevice #751;49,7829141843164;6,6481043969227;0;0;0;0;TwinRx;OmniDirectional;87;30;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
7b6919e5-ffa4-431d-ae84-91bff4a403f0;894;RFDevice #752;49,7667779603696;6,62238955589137;0;0;0;0;Unknown;OmniDirectional;101;23;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
497a450b-2981-4150-815c-0b7f0cc88964;840;RFDevice #753;49,7869570228554;6,63156257191294;0;0;0;0;HackRF;Unknown;91;65;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
d9fa2883-dfcc-4c53-a332-087ea5e7e3be;617;RFDevice #754;49,7508512735714;6,63378007762324;0;0;0;0;HackRF;Unknown;104;62;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
09a9013c-3c57-4466-b4ad-a215b7ce98d3;-229;RFDevice #755;49,7515404817766;6,63639124870612;0;0;0;0;Unknown;Unknown;92;22;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
5d6ebf3d-4492-491c-b160-ac821907b705;-72;RFDevice #756;49,7744196879436;6,62248749936129;0;0;0;0;IdealSDR;OmniDirectional;94;51;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
41c45f80-10b9-4eb8-a30f-eac4daec9e22;-482;RFDevice #757;49,7573979198147;6,63975483769553;0;0;0;0;IdealSDR;Unknown;90;49;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
81cdbae9-fbc1-4d94-8009-6cf1b7a3fe6b;920;RFDevice #758;49,7896951160922;6,65495488203375;0;0;0;0;IdealSDR;Unknown;100;18;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
a9f3ddb5-c30f-41f5-a8c7-755f240ef590;362;RFDevice #759;49,7860852839471;6,64544268172967;0;0;0;0;Unknown;OmniDirectional;90;78;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
b2fc0ca7-a956-4473-8d21-26c4324328c2;294;RFDevice #760;49,7583251346052;6,61508627981198;0;0;0;0;HackRF;OmniDirectional;97;63;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
e49d7488-1dbd-40f1-916c-f519ec301bde;33;RFDevice #761;49,7818613113629;6,62638625873564;0;0;0;0;TwinRx;OmniDirectional;96;42;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
2c6e9761-e234-4c11-b6cb-a38981b8201e;113;RFDevice #762;49,7566304784875;6,66139295606487;0;0;0;0;Unknown;Unknown;85;32;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
89985fdf-6064-4c1a-bdc8-dd4d0ce9e3f7;-93;RFDevice #763;49,7550819009677;6,64013595030663;0;0;0;0;IdealSDR;Unknown;99;27;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
a9535cb2-eb09-40be-b636-1aa100fd4d29;-487;RFDevice #764;49,7920422295415;6,6422555433505;0;0;0;0;TwinRx;OmniDirectional;89;10;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
184f1a85-797a-4e19-a169-97fe97ae65de;-758;RFDevice #765;49,76770545777;6,64578523844764;0;0;0;0;IdealSDR;Unknown;96;42;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
3d02395b-33dc-428c-91ff-5cc572406166;-316;RFDevice #766;49,7702172877239;6,6310298952839;0;0;0;0;IdealSDR;OmniDirectional;85;10;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
059eb15a-57a2-447e-b926-f703d9682acf;864;RFDevice #767;49,7622636774723;6,65862019769797;0;0;0;0;Unknown;OmniDirectional;96;45;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
b36deab4-e33e-4fb3-970f-58275cf4f55d;-35;RFDevice #768;49,7587767522934;6,62849561912883;0;0;0;0;TwinRx;OmniDirectional;102;69;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
cb9a0281-6afa-496e-816b-7cbb4a464997;-575;RFDevice #769;49,7740652964208;6,65794832194142;0;0;0;0;IdealSDR;OmniDirectional;91;16;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
aa7f0406-97db-49db-a231-f729755464e7;455;RFDevice #770;49,764172059129;6,65777597436592;0;0;0;0;HackRF;OmniDirectional;86;51;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
5501bae7-8dba-4a86-83bd-869a0d4dadfb;846;RFDevice #771;49,7928617340823;6,6485954102077;0;0;0;0;Unknown;OmniDirectional;85;28;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
e9e3cec1-b59c-4919-8bba-8895f7a6d5de;868;RFDevice #772;49,7860757419885;6,64172649387365;0;0;0;0;HackRF;OmniDirectional;103;18;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
b61deaa9-75e3-4bfd-ad0c-c535efa47d4e;298;RFDevice #773;49,7455564308303;6,6631418132472;0;0;0;0;Unknown;OmniDirectional;103;21;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
f03be2b4-9991-4377-8cba-db4e7ed49af9;-522;RFDevice #774;49,7463248001971;6,62850388368536;0;0;0;0;TwinRx;Unknown;88;38;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
31abc880-1004-4297-82c4-b2633e8ab0a1;345;RFDevice #775;49,7462113276916;6,64668899445654;0;0;0;0;IdealSDR;OmniDirectional;103;76;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
f7ad7a1f-bd97-420a-ba9f-105104bec866;-369;RFDevice #776;49,7606004421294;6,62362040987421;0;0;0;0;TwinRx;Unknown;100;47;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
45ba0728-6980-42eb-9593-f68134458419;-498;RFDevice #777;49,7643945705323;6,64978491579652;0;0;0;0;HackRF;OmniDirectional;101;18;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
992bf6c8-1f48-46de-9720-c704a8c28e48;566;RFDevice #778;49,747801389532;6,64944647124025;0;0;0;0;HackRF;Unknown;95;69;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
328828da-586f-4c50-9f17-b8c019009bd9;-202;RFDevice #779;49,7515191724875;6,64629998315899;0;0;0;0;HackRF;OmniDirectional;86;30;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
0b55d4e3-7e47-4e86-a777-98546fa57abc;-907;RFDevice #780;49,7836267551442;6,63880721106152;0;0;0;0;Unknown;Unknown;95;69;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
0aae60df-01a9-498f-91c3-3b245d35250e;-23;RFDevice #781;49,7679736497075;6,63853571348769;0;0;0;0;HackRF;OmniDirectional;85;31;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
32106c95-56dd-4729-ab9b-f52c70c4b00c;801;RFDevice #782;49,7760582158108;6,6285293077672;0;0;0;0;IdealSDR;OmniDirectional;97;42;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
b71e110f-3770-4299-b14b-89c9bfe19e69;-92;RFDevice #783;49,7656575686249;6,62584036407813;0;0;0;0;TwinRx;OmniDirectional;89;48;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
f2384ad3-8970-4f2f-8ee2-69ac42522483;-814;RFDevice #784;49,7936908655416;6,63190557699288;0;0;0;0;HackRF;OmniDirectional;90;30;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
0a9202a4-10ff-43f6-83e5-a3a419b25d6a;-616;RFDevice #785;49,7578671942612;6,6576988702165;0;0;0;0;HackRF;OmniDirectional;95;31;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
a94568dd-4faf-467c-bbfe-88cdcaf5d611;624;RFDevice #786;49,7832019276018;6,63536607775635;0;0;0;0;TwinRx;Unknown;87;45;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
80ca9204-843b-415f-b592-ebfc26bc41fc;-391;RFDevice #787;49,7801941132657;6,63399812345127;0;0;0;0;HackRF;OmniDirectional;89;29;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
cf5d6c09-18da-499b-8684-9337623c67d6;804;RFDevice #788;49,7599258127081;6,62659231620696;0;0;0;0;TwinRx;Unknown;104;48;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
eebf7a7c-be14-44cd-8626-179ea6f603a7;-367;RFDevice #789;49,7472804761124;6,66243649893568;0;0;0;0;Unknown;Unknown;88;60;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
1ee6f3ac-6621-4a85-8752-08e87d76de4d;-794;RFDevice #790;49,787736642529;6,65667309902933;0;0;0;0;HackRF;Unknown;102;37;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
6360eb51-20ae-4b96-a0e2-10d5500b582b;-80;RFDevice #791;49,7906523945576;6,61664619180697;0;0;0;0;TwinRx;Unknown;104;73;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
b59d6483-b448-4654-9fe8-a65ffb0d901d;954;RFDevice #792;49,7747669313329;6,63423871413085;0;0;0;0;Unknown;OmniDirectional;101;57;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
b9f20166-dbca-4628-8eb1-a887932765c4;-587;RFDevice #793;49,7848278387956;6,63195383368165;0;0;0;0;Unknown;OmniDirectional;95;57;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
d2ab7daf-4f1e-4ecd-90a2-df194f1122e5;949;RFDevice #794;49,7679454588991;6,62579976155707;0;0;0;0;HackRF;OmniDirectional;102;42;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
59c8ed45-5dab-46e3-b50f-9f3ce20008a4;809;RFDevice #795;49,7596195506088;6,61696332064795;0;0;0;0;Unknown;Unknown;103;60;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
a2caa389-e564-49a3-a62f-0ae9a961cd37;-737;RFDevice #796;49,7937357029494;6,66488566952999;0;0;0;0;IdealSDR;Unknown;104;54;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
7ff7a689-b8ab-47b8-9caa-dbe19174f6a1;-677;RFDevice #797;49,7951010720194;6,62523801741914;0;0;0;0;IdealSDR;Unknown;97;62;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
bb12ab54-88ba-41c1-a52e-eb8e397e0714;-549;RFDevice #798;49,7904828821143;6,64750816926258;0;0;0;0;HackRF;Unknown;93;52;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
f146fe9b-a20e-420f-b763-9ac919189f7f;-742;RFDevice #799;49,7642107664319;6,65819408202008;0;0;0;0;IdealSDR;Unknown;103;73;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
5068d66b-5f38-4cf8-9b25-363196a46817;-869;RFDevice #800;49,7953602220021;6,64623707641686;0;0;0;0;IdealSDR;Unknown;95;34;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
bb47c980-a881-4c55-8c19-7cfdf8d5a33e;617;RFDevice #801;49,7911603918602;6,63093457018083;0;0;0;0;HackRF;Unknown;93;42;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
0ef9f20c-19bf-45cd-b619-410eaabb5378;55;RFDevice #802;49,7508824051938;6,64271940078261;0;0;0;0;IdealSDR;OmniDirectional;90;50;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
8fc20e0b-98da-4208-a821-c4a9bce26142;-290;RFDevice #803;49,7894559553653;6,61685067699624;0;0;0;0;HackRF;OmniDirectional;97;48;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
ddc4040a-49e0-4549-b438-25d552fa7cb8;-824;RFDevice #804;49,791534763931;6,66272771528597;0;0;0;0;TwinRx;OmniDirectional;95;38;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
9adcb958-51ca-4abc-a2ee-3d9c15f3275d;105;RFDevice #805;49,7768244080248;6,64679596693585;0;0;0;0;Unknown;OmniDirectional;89;42;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
e9c82eaa-c492-4a85-82ad-6559fe1611d8;832;RFDevice #806;49,7748343106819;6,63873739721209;0;0;0;0;TwinRx;OmniDirectional;102;10;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
413d502d-109e-4810-b404-738b7206fff2;-172;RFDevice #807;49,791304260802;6,6584450757358;0;0;0;0;TwinRx;OmniDirectional;103;75;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
32a33795-88da-49d6-ad3e-255171cb979c;-257;RFDevice #808;49,748483521036;6,62941384714549;0;0;0;0;TwinRx;OmniDirectional;103;29;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
8074042d-b516-4a0a-9f23-f17688a49edd;413;RFDevice #809;49,7874790805444;6,63896614852327;0;0;0;0;TwinRx;Unknown;99;52;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
5021013b-a97d-457f-8d65-390c8a0f42b4;-172;RFDevice #810;49,7626720426774;6,63951023327178;0;0;0;0;HackRF;OmniDirectional;102;73;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
226871f7-f758-4cb4-ba3e-e6a2f0b3e6d3;818;RFDevice #811;49,7537538555113;6,62174022475353;0;0;0;0;IdealSDR;Unknown;100;27;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
635c954b-daa0-4716-abdb-fa13c5d4f232;379;RFDevice #812;49,7687100904959;6,63841267043199;0;0;0;0;IdealSDR;Unknown;99;25;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
95a4c38e-89c4-40d6-841b-e09ebc786a17;-376;RFDevice #813;49,7693449819894;6,66202891327084;0;0;0;0;TwinRx;OmniDirectional;92;20;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
d1ee30f5-a978-45b6-8752-0e89cfe60051;-377;RFDevice #814;49,7828049949634;6,62656862911157;0;0;0;0;IdealSDR;OmniDirectional;93;10;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
2f7d5328-de83-455c-ad0a-d565449ffd00;-702;RFDevice #815;49,7490645619681;6,65590527909631;0;0;0;0;HackRF;Unknown;88;33;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
9bf7883a-0922-43bd-9779-d8c4d88f2728;197;RFDevice #816;49,7888513121114;6,66250752026812;0;0;0;0;IdealSDR;OmniDirectional;96;22;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
8a0a256f-8564-452e-985e-d844787e192c;-738;RFDevice #817;49,7696576994348;6,62411106466987;0;0;0;0;TwinRx;Unknown;93;67;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
86af253a-d712-4efc-958a-de829825e43f;-969;RFDevice #818;49,7686709044;6,65342829650907;0;0;0;0;Unknown;Unknown;87;21;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
43f3b3e9-633f-44f7-a61f-abb5deec4fed;-91;RFDevice #819;49,795038962955;6,65948992837211;0;0;0;0;Unknown;Unknown;103;26;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
b87f7ec7-065d-4e30-a321-0829ca5736da;-720;RFDevice #820;49,7949282587593;6,66020742277638;0;0;0;0;TwinRx;OmniDirectional;104;37;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
03da5b82-db25-4411-972c-7c07b8b87748;135;RFDevice #821;49,773223307448;6,66466672178589;0;0;0;0;Unknown;OmniDirectional;91;46;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
446a6386-1039-48d8-9833-8a5ef3141f22;-508;RFDevice #822;49,7595325320183;6,62972017238849;0;0;0;0;HackRF;OmniDirectional;93;40;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
5356580d-353e-4df7-8801-bf806d3c1449;410;RFDevice #823;49,7806337724926;6,65075016805951;0;0;0;0;HackRF;Unknown;91;63;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
90960798-420d-4ca9-8119-1258d8f7e1f1;-500;RFDevice #824;49,7487091286445;6,64196641071805;0;0;0;0;Unknown;Unknown;91;18;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
d438806c-6688-47b3-b88c-b5ba3f0547cc;-867;RFDevice #825;49,7465937666457;6,63207409150078;0;0;0;0;Unknown;OmniDirectional;89;79;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
e121e90e-f47e-48c0-b778-088cd17fbd40;-67;RFDevice #826;49,7529259287411;6,64603149315171;0;0;0;0;TwinRx;Unknown;103;58;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
b2737aba-bedf-4a74-a347-63a29555d459;120;RFDevice #827;49,7665951588379;6,65569992381893;0;0;0;0;TwinRx;OmniDirectional;87;15;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
b37e3a57-0cfd-4bf4-9c4c-69bdaee0d1b1;593;RFDevice #828;49,7837164551753;6,65054539599961;0;0;0;0;IdealSDR;Unknown;96;26;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
2453fb6f-3d52-4e27-baec-4849685ce43f;-671;RFDevice #829;49,7583968497497;6,62690000923686;0;0;0;0;HackRF;OmniDirectional;94;35;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
80064200-3047-46fd-b97f-1aac902f50b2;430;RFDevice #830;49,7749829530943;6,65555608414386;0;0;0;0;TwinRx;Unknown;87;53;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
52a13dea-ff13-4599-85ee-9d98a24b8736;-257;RFDevice #831;49,7868292732214;6,63494314049615;0;0;0;0;IdealSDR;OmniDirectional;93;64;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
3a2bd267-a5e7-49e8-9b11-f675d2a8d7da;901;RFDevice #832;49,7497638410998;6,62330609812103;0;0;0;0;HackRF;OmniDirectional;100;33;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
ea1ec9b7-d5b4-44a4-9977-d4f85e19984a;821;RFDevice #833;49,7795008304311;6,63840363385561;0;0;0;0;HackRF;Unknown;90;54;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
67a38eb8-6589-4134-8564-e091c7326a91;-875;RFDevice #834;49,7609831356373;6,66487418662532;0;0;0;0;TwinRx;OmniDirectional;96;49;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
2ada598c-3a9d-47d4-8478-db78e8aaf9e3;-714;RFDevice #835;49,7649356034066;6,65591512096404;0;0;0;0;Unknown;OmniDirectional;88;41;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
34ca78d4-3b17-4281-8fc3-10dd62fb6c04;-29;RFDevice #836;49,7599961363169;6,63734831892776;0;0;0;0;Unknown;OmniDirectional;85;11;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
353079b9-a845-4555-8c7e-8a7b024c101c;-491;RFDevice #837;49,7909631304512;6,64550400091605;0;0;0;0;IdealSDR;Unknown;90;54;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
8ddca0cd-b9f6-40bd-83ae-3e172f8b0ae3;-601;RFDevice #838;49,7607068442667;6,6156484847916;0;0;0;0;IdealSDR;OmniDirectional;87;54;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
b1f82cff-6463-44c2-9bb8-f1dbe89ef14f;39;RFDevice #839;49,7701954861376;6,62548633430423;0;0;0;0;IdealSDR;Unknown;92;61;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
3fd2a717-24b3-4d95-bd92-5549859454d5;-538;RFDevice #840;49,7808277410477;6,657900111097;0;0;0;0;HackRF;Unknown;97;65;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
e2449e7a-d1e5-44ef-ab75-92303fc77114;-410;RFDevice #841;49,7494783623951;6,63570169805363;0;0;0;0;HackRF;Unknown;96;11;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
535c1d63-78c2-4eb8-b453-81ffcb4cc5ac;513;RFDevice #842;49,7825792817661;6,65289180113151;0;0;0;0;Unknown;OmniDirectional;90;35;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
7bb92751-9a88-4c83-8967-02f982e04bf7;298;RFDevice #843;49,7478291585676;6,63874473598741;0;0;0;0;Unknown;Unknown;103;75;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
9c5c2732-23df-4b2e-9b9b-097730689576;-653;RFDevice #844;49,7885564243944;6,65367881415597;0;0;0;0;Unknown;OmniDirectional;89;26;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
2636644c-5520-46c4-9755-81780ee2b3f3;17;RFDevice #845;49,7933291187124;6,65904862727008;0;0;0;0;HackRF;Unknown;89;42;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
99faee86-b09a-45a6-a9fb-86c850917a19;-44;RFDevice #846;49,7627090059391;6,63192577456228;0;0;0;0;IdealSDR;Unknown;102;52;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
a7dc1e27-e17e-4a24-9faa-90785796ed05;-299;RFDevice #847;49,7692860674314;6,65223783475465;0;0;0;0;Unknown;OmniDirectional;104;28;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
e0bf9343-9423-486c-88be-80180667248a;-719;RFDevice #848;49,7723368236544;6,62593946106091;0;0;0;0;IdealSDR;Unknown;86;41;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
f7c37fdd-6b5f-4368-8c84-3be4d5e73fea;25;RFDevice #849;49,7549946497794;6,63236556259108;0;0;0;0;IdealSDR;OmniDirectional;85;58;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
ea4d4bd9-3f4e-415c-9ec4-29ef75891db1;172;RFDevice #850;49,7712827352551;6,63104850101347;0;0;0;0;HackRF;Unknown;99;28;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
44b9a2ac-3837-4eaa-b116-669aba154e02;-478;RFDevice #851;49,7862523908308;6,64467039596521;0;0;0;0;Unknown;OmniDirectional;93;38;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
8d4b484e-a1f8-4da0-848a-1455f50161b3;393;RFDevice #852;49,7707589485192;6,62396770925925;0;0;0;0;IdealSDR;OmniDirectional;92;22;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
0c53eee3-91df-47a5-baab-49946e6487fa;796;RFDevice #853;49,7864917361225;6,65093476292269;0;0;0;0;HackRF;Unknown;93;49;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
4b8b83ba-bb88-40bb-a9df-6e81f0046664;565;RFDevice #854;49,7626771215985;6,62544912456802;0;0;0;0;TwinRx;Unknown;101;65;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
48fb885f-28b9-48ec-a355-e9f7acf80bc3;-443;RFDevice #855;49,7917519339433;6,65559679420939;0;0;0;0;Unknown;OmniDirectional;95;11;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
31948ef5-4f04-4248-80b0-3c7e4e4c2e72;557;RFDevice #856;49,7872385132876;6,63947634046421;0;0;0;0;Unknown;Unknown;95;36;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
f102288a-68ca-4298-aaeb-f6ddb25eb328;-314;RFDevice #857;49,7912002801732;6,6424167399447;0;0;0;0;Unknown;Unknown;101;63;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
c36475fa-c13b-497a-830a-546edab58ecd;-504;RFDevice #858;49,7594210589692;6,62274336047147;0;0;0;0;IdealSDR;OmniDirectional;100;68;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
5e53590c-3d3a-4f47-8026-05c52ea344ab;420;RFDevice #859;49,7827943625891;6,65839033916066;0;0;0;0;IdealSDR;Unknown;89;75;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
d0abf318-94cf-4a7a-8df4-c6ae55fbd874;588;RFDevice #860;49,7774628653895;6,64722987608403;0;0;0;0;TwinRx;Unknown;98;42;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
3590e727-dccc-47eb-bb09-0b4b1127ae58;943;RFDevice #861;49,7459861024142;6,62959617058276;0;0;0;0;Unknown;OmniDirectional;85;41;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
738f81a8-c629-47bf-9488-743223d18cff;-673;RFDevice #862;49,7937222322996;6,65088911265656;0;0;0;0;IdealSDR;OmniDirectional;102;69;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
68cd9f43-df30-4d33-963d-a1ad5e372b0c;994;RFDevice #863;49,7757981860077;6,62351411504849;0;0;0;0;IdealSDR;Unknown;90;53;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
f15b5e69-f8b1-4b65-9d59-622fbe832dac;970;RFDevice #864;49,7534239546988;6,66303471150032;0;0;0;0;HackRF;OmniDirectional;86;74;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
